ID do Colaborador;Dias de Falta;Dias de Licença Médica;Dias de Férias Usufruídos;Banco de Horas;Horas Extras;Quantidade de Atrasos
EMP_00716;3;2;9;-57;21;4
EMP_00717;5;2;16;54;95;4
EMP_00718;0;5;20;-81;63;5
EMP_00719;3;1;18;-32;22;8
EMP_00720;3;3;14;134;49;4
EMP_00721;1;0;12;27;95;7
EMP_00722;3;2;18;-12;74;7
EMP_00723;2;0;18;-96;55;10
EMP_00724;2;5;13;131;24;6
EMP_00725;2;2;17;-75;73;7
EMP_00726;3;9;13;188;42;4
EMP_00727;4;4;19;-35;91;5
EMP_00728;1;3;15;93;31;5
EMP_00729;1;3;14;178;4;3
EMP_00730;2;5;19;-78;7;6
EMP_00731;3;1;6;25;88;8
EMP_00732;2;1;17;-93;66;4
EMP_00733;0;5;13;-98;81;7
EMP_00734;2;0;19;171;56;6
EMP_00735;2;5;19;9;98;7
EMP_00736;3;2;17;43;51;2
EMP_00737;4;3;16;-8;9;3
EMP_00738;1;2;15;191;57;4
EMP_00739;5;3;11;-48;71;4
EMP_00740;1;1;21;-64;100;7
EMP_00741;3;1;24;28;73;3
EMP_00742;1;2;12;132;61;3
EMP_00743;5;6;12;168;2;6
EMP_00744;1;0;15;-84;13;8
EMP_00745;1;4;17;47;94;9
EMP_00746;2;6;15;-24;92;9
EMP_00747;0;5;19;186;77;6
EMP_00748;1;3;19;85;9;5
EMP_00749;3;0;14;-92;37;4
EMP_00750;1;3;12;-52;3;6
EMP_00751;2;3;15;154;32;2
EMP_00752;2;1;18;191;51;4
EMP_00753;3;5;15;-25;13;6
EMP_00754;1;5;16;180;85;4
EMP_00755;2;4;10;-89;47;3
EMP_00756;3;1;14;-9;29;8
EMP_00757;0;0;16;197;62;5
EMP_00758;1;3;8;-10;58;5
EMP_00759;0;7;17;68;48;1
EMP_00760;0;0;14;-88;31;2
EMP_00761;1;2;14;-43;35;1
EMP_00762;2;4;20;124;94;10
EMP_00763;0;6;19;155;95;3
EMP_00764;2;3;16;-84;23;8
EMP_00765;1;2;18;-44;93;5
EMP_00766;3;4;23;30;41;5
EMP_00767;2;2;19;24;87;2
EMP_00768;1;1;22;178;5;5
EMP_00769;1;3;12;156;37;1
EMP_00770;1;2;15;13;47;6
EMP_00771;2;5;15;121;50;8
EMP_00772;2;3;19;-59;33;2
EMP_00773;2;0;8;-66;38;5
EMP_00774;0;5;14;30;73;4
EMP_00775;1;1;16;-25;36;4
EMP_00776;3;1;12;43;5;5
EMP_00777;0;4;16;8;18;5
EMP_00778;4;3;20;51;79;11
EMP_00779;1;4;21;-51;56;7
EMP_00780;3;3;21;163;45;6
EMP_00781;3;2;14;133;41;2
EMP_00782;2;7;13;2;48;3
EMP_00783;2;3;12;47;23;4
EMP_00784;2;1;17;131;31;8
EMP_00785;3;3;13;59;80;5
EMP_00786;3;7;15;123;67;1
EMP_00787;1;1;22;-62;57;3
EMP_00788;2;3;14;189;79;3
EMP_00789;2;3;14;96;94;3
EMP_00790;2;3;19;-18;62;7
EMP_00791;4;5;18;29;15;5
EMP_00792;4;4;15;109;66;6
EMP_00793;5;1;16;141;48;5
EMP_00794;5;4;9;-68;34;4
EMP_00795;3;4;10;-24;41;5
EMP_00796;3;3;9;146;67;5
EMP_00797;2;4;16;55;30;4
EMP_00798;0;0;9;137;89;4
EMP_00799;2;3;11;200;28;4
EMP_00800;3;4;20;-53;56;7
EMP_00801;1;2;14;-29;40;6
EMP_00802;2;2;22;94;82;5
EMP_00803;1;2;13;77;82;8
EMP_00804;0;1;18;128;86;7
EMP_00805;1;1;20;38;28;7
EMP_00806;1;3;16;137;63;7
EMP_00807;3;4;16;187;51;2
EMP_00808;4;1;12;166;35;10
EMP_00809;0;5;14;-22;96;3
EMP_00810;3;2;9;-43;70;4
EMP_00811;3;3;9;62;45;7
EMP_00812;1;1;9;-32;62;7
EMP_00813;3;2;17;51;83;8
EMP_00814;1;3;19;48;11;4
EMP_00815;3;1;12;-11;70;6
EMP_00816;2;6;13;-28;36;2
EMP_00817;2;4;15;146;9;8
EMP_00818;1;1;22;6;76;9
EMP_00819;4;2;13;126;86;5
EMP_00820;3;3;20;-91;22;3
EMP_00821;1;2;17;-17;95;6
EMP_00822;2;5;14;-49;50;4
EMP_00823;0;4;24;49;16;2
EMP_00824;2;2;15;62;99;6
EMP_00825;0;2;14;161;5;3
EMP_00826;3;7;15;168;36;4
EMP_00827;2;1;14;151;29;5
EMP_00828;2;3;19;46;27;3
EMP_00829;1;2;13;43;62;7
EMP_00830;5;1;10;188;36;4
EMP_00831;2;1;12;-8;79;4
EMP_00832;3;2;18;-66;92;6
EMP_00833;3;6;21;46;43;6
EMP_00834;1;2;11;169;13;6
EMP_00835;3;3;11;105;98;7
EMP_00836;2;3;16;142;56;2
EMP_00837;3;5;15;64;75;3
EMP_00838;2;4;14;-100;53;4
EMP_00839;2;3;14;-86;52;5
EMP_00840;3;5;16;27;3;4
EMP_00841;0;2;8;123;64;7
EMP_00842;1;1;16;52;81;5
EMP_00843;2;4;11;82;4;5
EMP_00844;1;2;19;52;36;5
EMP_00845;2;3;13;10;49;8
EMP_00846;1;3;14;45;84;5
EMP_00847;4;4;13;182;25;5
EMP_00848;4;3;11;86;43;1
EMP_00849;1;2;16;171;2;6
EMP_00850;2;8;13;175;98;2
EMP_00851;4;2;13;19;43;3
EMP_00852;1;2;17;160;37;5
EMP_00853;2;4;9;-97;35;0
EMP_00854;1;3;13;0;19;3
EMP_00855;0;5;16;-99;69;2
EMP_00856;2;3;24;130;33;2
EMP_00857;3;1;14;72;49;5
EMP_00858;4;1;22;-27;16;4
EMP_00859;3;4;21;92;24;6
EMP_00860;3;4;16;-29;73;5
EMP_00861;0;1;14;96;81;5
EMP_00862;1;5;11;164;41;7
EMP_00863;3;2;17;164;84;3
EMP_00864;3;1;9;52;55;5
EMP_00865;4;3;15;190;21;6
EMP_00866;1;5;13;75;55;9
EMP_00867;3;3;18;144;69;7
EMP_00868;3;2;19;135;98;7
EMP_00869;0;0;14;5;57;1
EMP_00870;2;0;13;73;6;4
EMP_00871;2;4;14;121;83;6
EMP_00872;2;2;17;76;87;1
EMP_00873;2;2;15;37;16;6
EMP_00874;4;4;15;89;55;6
EMP_00875;1;3;12;153;33;7
EMP_00876;1;3;19;69;65;3
EMP_00877;1;1;18;16;26;4
EMP_00878;0;6;16;103;56;5
EMP_00879;2;5;20;144;26;2
EMP_00880;0;1;19;123;94;4
EMP_00881;1;3;18;-56;12;3
EMP_00882;2;3;15;105;68;7
EMP_00883;3;4;10;31;37;4
EMP_00884;4;3;14;75;32;5
EMP_00885;0;2;14;173;4;10
EMP_00886;2;2;13;-1;30;4
EMP_00887;0;3;15;117;25;1
EMP_00888;3;4;13;175;85;2
EMP_00889;1;2;15;68;8;6
EMP_00890;2;3;13;-57;73;4
EMP_00891;2;4;16;-36;71;3
EMP_00892;2;1;16;165;0;5
EMP_00893;1;4;13;-87;8;3
EMP_00894;1;3;18;-87;25;4
EMP_00895;1;6;11;177;97;2
EMP_00896;2;1;19;-22;92;4
EMP_00897;0;2;18;173;23;7
EMP_00898;2;3;13;152;54;8
EMP_00899;2;2;13;-1;93;4
EMP_00900;0;4;13;-92;0;2
EMP_00901;0;2;9;160;10;3
EMP_00902;1;2;9;-87;11;3
EMP_00903;2;1;25;168;92;1
EMP_00904;2;2;20;-26;5;9
EMP_00905;1;4;13;145;19;7
EMP_00906;4;6;8;108;50;2
EMP_00907;5;3;10;-71;75;8
EMP_00908;1;6;13;168;99;4
EMP_00909;1;2;15;135;49;5
EMP_00910;2;2;9;-87;98;5
EMP_00911;0;5;15;90;53;3
EMP_00912;1;0;15;49;24;4
EMP_00913;1;4;17;68;9;3
EMP_00914;0;3;14;-85;28;6
EMP_00915;2;2;11;10;1;9
EMP_00916;1;1;17;192;94;7
EMP_00917;2;3;20;-41;9;8
EMP_00918;2;2;7;49;22;2
EMP_00919;1;6;9;181;78;6
EMP_00920;1;4;13;180;67;6
EMP_00921;1;4;15;115;83;4
EMP_00922;1;0;16;10;34;4
EMP_00923;2;4;11;-35;63;4
EMP_00924;0;8;26;69;5;2
EMP_00925;3;0;12;154;10;6
EMP_00926;2;1;15;73;50;4
EMP_00927;1;1;16;7;68;9
EMP_00928;3;2;17;-48;48;6
EMP_00929;5;2;14;6;51;5
EMP_00930;0;2;15;4;38;3
EMP_00931;2;0;15;-56;7;7
EMP_00932;2;2;11;52;65;1
EMP_00933;0;2;14;113;49;5
EMP_00934;2;6;12;99;92;5
EMP_00935;1;1;17;74;38;3
EMP_00936;1;4;11;-9;63;5
EMP_00937;2;0;7;146;47;3
EMP_00938;3;3;18;-2;83;4
EMP_00939;1;3;12;158;96;5
EMP_00940;1;3;16;45;7;6
EMP_00941;0;3;13;-28;18;9
EMP_00942;0;0;19;41;23;3
EMP_00943;0;3;17;157;11;5
EMP_00944;2;5;21;50;8;7
EMP_00945;0;7;17;-30;56;5
EMP_00946;1;3;19;-73;76;9
EMP_00947;4;3;12;171;48;3
EMP_00948;3;1;15;34;58;7
EMP_00949;3;6;15;164;21;2
EMP_00950;4;4;21;11;29;5
EMP_00951;2;3;12;8;66;1
EMP_00952;3;4;11;125;72;5
EMP_00953;2;1;11;-28;57;6
EMP_00954;1;8;12;26;85;2
EMP_00955;4;2;13;36;98;1
EMP_00956;4;3;14;174;52;3
EMP_00957;1;5;8;35;42;4
EMP_00958;7;3;15;-72;29;3
EMP_00959;2;6;12;103;79;8
EMP_00960;1;2;17;89;6;8
EMP_00961;2;2;20;70;70;4
EMP_00962;6;3;17;139;78;5
EMP_00963;2;3;13;-90;82;4
EMP_00964;2;5;11;31;20;8
EMP_00965;3;3;18;199;0;7
EMP_00966;2;2;12;5;46;2
EMP_00967;1;1;18;29;1;2
EMP_00968;0;4;17;10;1;5
EMP_00969;0;3;23;-62;4;4
EMP_00970;1;4;14;140;86;5
EMP_00971;0;5;16;184;88;6
EMP_00972;2;3;13;2;13;7
EMP_00973;3;3;13;-96;94;5
EMP_00974;1;3;22;118;100;5
EMP_00975;1;3;17;90;7;4
EMP_00976;3;2;11;70;48;6
EMP_00977;4;1;7;24;46;5
EMP_00978;0;1;13;128;43;7
EMP_00979;1;0;12;151;23;5
EMP_00980;3;3;11;195;29;4
EMP_00981;3;3;18;11;68;2
EMP_00982;2;4;23;-31;20;2
EMP_00983;3;2;14;152;66;7
EMP_00984;3;2;18;39;17;2
EMP_00985;1;1;15;-20;49;6
EMP_00986;3;4;13;-49;42;2
EMP_00987;4;3;11;18;33;4
EMP_00988;4;4;15;30;31;3
EMP_00989;1;7;15;-88;15;9
EMP_00990;4;2;10;-80;44;5
EMP_00991;2;3;14;100;19;3
EMP_00992;4;2;17;182;31;4
EMP_00993;1;4;10;146;39;3
EMP_00994;2;1;22;44;56;7
EMP_00995;4;5;15;-67;94;4
EMP_00996;4;4;14;144;82;5
EMP_00997;4;2;17;-66;39;7
EMP_00998;2;1;7;192;89;4
EMP_00999;1;7;13;-1;62;4
EMP_01000;1;2;11;50;84;4
EMP_01001;0;7;9;-35;42;9
EMP_01002;3;1;19;-30;92;6
EMP_01003;3;3;13;-62;16;7
EMP_01004;4;0;10;191;62;4
EMP_01005;1;1;12;-37;95;6
EMP_01006;4;3;14;-86;62;6
EMP_01007;3;4;15;185;67;3
EMP_01008;5;0;18;82;90;4
EMP_01009;2;3;13;157;45;4
EMP_01010;3;1;20;126;90;5
EMP_01011;2;4;22;9;53;6
EMP_01012;1;2;15;29;40;10
EMP_01013;4;2;11;63;61;7
EMP_01014;3;2;12;-64;1;9
EMP_01015;5;4;16;143;19;1
EMP_01016;2;2;9;124;78;4
EMP_01017;2;3;14;139;56;4
EMP_01018;3;4;8;-1;63;5
EMP_01019;0;1;16;88;87;6
EMP_01020;2;6;15;10;99;7
EMP_01021;4;2;14;15;97;8
EMP_01022;2;3;22;180;36;2
EMP_01023;2;2;12;-89;33;7
EMP_01024;2;2;16;-41;67;3
EMP_01025;1;5;16;16;99;4
EMP_01026;4;0;16;-48;63;6
EMP_01027;2;6;14;190;77;5
EMP_01028;2;6;11;152;80;11
EMP_01029;1;0;19;172;58;5
EMP_01030;1;1;22;-5;5;8
EMP_01031;3;5;10;-38;70;4
EMP_01032;2;3;7;-78;60;5
EMP_01033;2;2;10;23;44;5
EMP_01034;2;5;14;-49;36;5
EMP_01035;2;2;12;175;40;5
EMP_01036;1;4;19;139;99;6
EMP_01037;4;2;9;12;36;3
EMP_01038;1;3;16;164;76;2
EMP_01039;1;4;22;-94;73;2
EMP_01040;1;3;24;170;74;4
EMP_01041;0;4;11;-3;93;3
EMP_01042;1;5;20;92;62;6
EMP_01043;1;3;12;22;19;4
EMP_01044;3;2;18;61;67;5
EMP_01045;2;6;15;124;63;6
EMP_01046;2;4;24;-56;43;8
EMP_01047;5;5;13;81;71;7
EMP_01048;1;3;17;64;99;0
EMP_01049;1;3;22;-42;40;9
EMP_01050;2;2;16;197;86;3
EMP_01051;0;5;21;65;89;8
EMP_01052;0;4;17;-42;39;4
EMP_01053;0;3;18;106;64;10
EMP_01054;1;2;14;178;98;4
EMP_01055;2;3;14;-65;89;4
EMP_01056;2;7;17;-27;79;7
EMP_01057;1;5;9;142;51;13
EMP_01058;2;4;12;199;65;5
EMP_01059;0;3;9;-97;14;3
EMP_01060;2;0;16;125;5;4
EMP_01061;4;1;25;131;46;10
EMP_01062;0;3;13;125;17;7
EMP_01063;1;3;17;-61;46;3
EMP_01064;3;2;14;7;86;4
EMP_01065;4;2;21;-24;34;8
EMP_01066;4;1;15;-18;23;6
EMP_01067;2;4;17;148;44;6
EMP_01068;1;3;13;154;76;2
EMP_01069;0;3;14;83;74;7
EMP_01070;4;3;15;43;13;6
EMP_01071;0;1;23;64;99;7
EMP_01072;4;4;23;-55;61;7
EMP_01073;3;4;17;173;32;2
EMP_01074;1;2;24;9;6;7
EMP_01075;3;2;12;-84;75;3
EMP_01076;2;4;23;-10;60;5
EMP_01077;5;5;8;100;43;3
EMP_01078;2;0;13;188;81;9
EMP_01079;0;5;14;55;48;5
EMP_01080;1;1;11;20;74;2
EMP_01081;6;5;14;61;47;2
EMP_01082;2;4;15;51;27;8
EMP_01083;2;1;14;111;91;5
EMP_01084;2;6;15;136;92;4
EMP_01085;3;2;11;78;21;7
EMP_01086;1;2;14;154;20;4
EMP_01087;1;3;9;-25;14;7
EMP_01088;1;5;11;141;89;5
EMP_01089;4;5;10;173;88;4
EMP_01090;0;5;11;-91;36;8
EMP_01091;1;0;8;125;5;3
EMP_01092;0;2;14;-60;69;7
EMP_01093;1;2;10;9;50;3
EMP_01094;0;2;15;62;13;4
EMP_01095;5;4;16;14;52;6
EMP_01096;3;2;9;145;44;6
EMP_01097;2;4;18;3;70;6
EMP_01098;0;2;14;147;49;7
EMP_01099;1;3;9;-84;30;6
EMP_01100;5;0;14;196;90;4
EMP_01101;1;5;18;165;83;5
EMP_01102;2;5;19;198;77;2
EMP_01103;2;1;12;38;72;4
EMP_01104;5;1;14;136;20;8
EMP_01105;1;1;13;71;56;0
EMP_01106;2;3;12;166;4;2
EMP_01107;2;0;11;86;44;9
EMP_01108;0;5;12;13;68;4
EMP_01109;3;2;14;106;51;4
EMP_01110;3;10;13;100;95;4
EMP_01111;2;2;17;20;46;9
EMP_01112;1;4;16;-38;28;6
EMP_01113;0;8;18;87;90;3
EMP_01114;2;2;17;166;66;5
EMP_01115;0;4;22;55;72;4
EMP_01116;1;5;11;132;56;4
EMP_01117;2;3;16;6;34;6
EMP_01118;3;1;10;100;11;4
EMP_01119;0;2;11;68;52;7
EMP_01120;1;4;10;57;25;4
EMP_01121;0;4;11;-74;87;4
EMP_01122;0;4;15;31;6;3
EMP_01123;1;1;18;18;12;7
EMP_01124;2;2;17;60;37;3
EMP_01125;3;3;15;-3;15;5
EMP_01126;1;4;22;154;68;9
EMP_01127;3;5;6;183;36;3
EMP_01128;1;3;5;88;22;4
EMP_01129;1;3;21;-15;1;8
EMP_01130;3;2;15;-76;40;6
EMP_01131;3;1;18;61;47;4
EMP_01132;3;1;17;128;12;6
EMP_01133;0;5;16;90;43;3
EMP_01134;2;3;12;-80;22;7
EMP_01135;0;4;19;109;87;10
EMP_01136;5;4;23;69;90;3
EMP_01137;0;5;16;-97;66;5
EMP_01138;2;1;18;-100;99;6
EMP_01139;5;1;10;39;31;9
EMP_01140;3;2;10;4;43;2
EMP_01141;2;2;6;155;65;3
EMP_01142;1;4;14;131;58;2
EMP_01143;0;2;16;-70;11;4
EMP_01144;2;0;13;76;93;7
EMP_01145;2;4;14;62;53;5
EMP_01146;0;2;20;112;32;5
EMP_01147;2;3;11;-11;52;4
EMP_01148;1;3;18;-14;70;5
EMP_01149;3;2;18;60;100;2
EMP_01150;1;2;21;115;34;9
EMP_01151;3;3;14;157;53;6
EMP_01152;1;4;14;143;19;4
EMP_01153;1;2;15;176;60;3
EMP_01154;1;3;10;69;95;2
EMP_01155;2;1;11;72;69;5
EMP_01156;2;3;18;93;9;4
EMP_01157;2;5;16;-79;14;2
EMP_01158;5;3;20;-89;21;3
EMP_01159;2;3;11;-94;25;4
EMP_01160;3;7;15;-17;80;4
EMP_01161;3;2;15;122;82;3
EMP_01162;7;3;14;48;68;4
EMP_01163;1;2;15;17;71;3
EMP_01164;0;3;19;-92;51;6
EMP_01165;1;3;19;-45;73;2
EMP_01166;3;6;12;109;25;1
EMP_01167;2;5;14;9;83;3
EMP_01168;2;4;19;-5;11;2
EMP_01169;2;3;20;-34;20;5
EMP_01170;3;3;18;163;83;1
EMP_01171;0;1;11;161;19;2
EMP_01172;2;4;9;11;54;12
EMP_01173;1;1;16;86;43;6
EMP_01174;1;3;21;103;20;5
EMP_01175;2;6;12;-81;25;6
EMP_01176;1;2;19;-57;43;5
EMP_01177;3;1;9;190;63;4
EMP_01178;4;5;13;-32;51;6
EMP_01179;2;8;20;161;21;3
EMP_01180;4;4;19;125;53;7
EMP_01181;1;3;16;-54;41;3
EMP_01182;1;6;9;-45;42;6
EMP_01183;4;1;14;131;96;3
EMP_01184;3;3;12;-37;23;7
EMP_01185;3;4;14;12;3;2
EMP_01186;3;2;7;-18;76;3
EMP_01187;1;4;12;136;99;8
EMP_01188;1;6;18;59;78;2
EMP_01189;4;3;9;-12;63;2
EMP_01190;3;7;16;113;99;6
EMP_01191;2;3;16;181;40;3
EMP_01192;0;2;14;-44;96;4
EMP_01193;3;3;17;-46;37;6
EMP_01194;4;5;15;115;9;4
EMP_01195;3;5;15;107;6;3
EMP_01196;2;5;18;149;37;7
EMP_01197;1;3;10;197;71;5
EMP_01198;2;3;11;137;27;7
EMP_01199;0;2;12;-14;98;3
EMP_01200;3;3;11;139;3;5
EMP_01201;0;2;14;-26;65;10
EMP_01202;3;2;16;46;58;3
EMP_01203;6;5;12;-18;33;5
EMP_01204;1;4;14;-22;21;2
EMP_01205;2;2;18;-39;40;3
EMP_01206;2;5;11;-47;91;2
EMP_01207;0;3;17;181;10;5
EMP_01208;1;0;16;27;83;4
EMP_01209;3;2;10;-60;100;6
EMP_01210;2;5;20;161;31;5
EMP_01211;3;4;17;-59;4;4
EMP_01212;2;5;13;29;97;5
EMP_01213;0;1;12;-60;12;7
EMP_01214;1;3;13;36;70;5
EMP_01215;0;3;8;-73;13;7
EMP_01216;2;3;11;133;57;4
EMP_01217;2;3;18;51;6;5
EMP_01218;4;2;16;23;25;6
EMP_01219;1;7;20;75;78;12
EMP_01220;0;0;16;-49;0;4
EMP_01221;1;2;15;78;90;6
EMP_01222;2;5;19;-98;72;3
EMP_01223;1;3;21;139;20;2
EMP_01224;0;1;18;85;71;4
EMP_01225;1;2;10;130;63;8
EMP_01226;4;6;11;28;71;4
EMP_01227;4;3;12;62;32;7
EMP_01228;1;1;16;192;25;4
EMP_01229;0;3;15;30;44;4
EMP_01230;1;2;12;-49;12;9
EMP_01231;1;2;15;24;10;5
EMP_01232;1;5;10;21;50;4
EMP_01233;4;1;13;50;71;3
EMP_01234;2;6;18;-79;18;7
EMP_01235;3;2;18;-57;53;3
EMP_01236;3;4;12;-45;20;4
EMP_01237;0;1;14;-90;77;15
EMP_01238;2;3;14;183;28;6
EMP_01239;1;1;13;139;32;6
EMP_01240;1;4;12;23;12;2
EMP_01241;2;8;22;64;5;4
EMP_01242;0;2;19;-40;87;3
EMP_01243;3;0;18;181;88;14
EMP_01244;2;0;20;183;48;4
EMP_01245;0;2;16;98;16;4
EMP_01246;1;4;16;160;65;9
EMP_01247;3;3;12;34;76;3
EMP_01248;3;1;20;-7;47;6
EMP_01249;1;1;16;-48;81;5
EMP_01250;1;0;13;88;46;7
EMP_01251;0;3;20;-88;84;6
EMP_01252;0;5;12;142;1;4
EMP_01253;4;0;18;-48;24;2
EMP_01254;3;1;9;15;39;4
EMP_01255;4;0;13;176;77;3
EMP_01256;1;5;10;69;59;6
EMP_01257;2;2;8;100;53;5
EMP_01258;4;1;18;33;85;7
EMP_01259;2;4;14;192;91;5
EMP_01260;1;0;13;68;84;3
EMP_01261;2;1;17;125;73;9
EMP_01262;5;5;19;-93;21;4
EMP_01263;2;5;17;26;7;4
EMP_01264;2;3;13;176;67;5
EMP_01265;2;1;9;-48;29;4
EMP_01266;0;6;18;145;8;6
EMP_01267;6;0;18;-6;57;5
EMP_01268;1;1;15;-75;58;7
EMP_01269;1;4;15;67;89;4
EMP_01270;0;5;21;-55;42;6
EMP_01271;2;3;15;140;32;5
EMP_01272;1;4;18;-73;25;8
EMP_01273;2;1;12;-64;62;1
EMP_01274;4;2;15;84;76;4
EMP_01275;4;2;16;28;0;8
EMP_01276;2;4;10;-9;1;4
EMP_01277;2;4;22;-99;81;5
EMP_01278;2;2;16;124;22;4
EMP_01279;2;3;14;29;50;4
EMP_01280;3;3;15;-98;82;9
EMP_01281;4;7;21;77;71;2
EMP_01282;6;2;19;-79;100;8
EMP_01283;3;4;13;-66;56;3
EMP_01284;3;4;12;-15;76;9
EMP_01285;5;8;17;156;23;7
EMP_01286;3;7;12;155;61;7
EMP_01287;0;2;16;-62;98;4
EMP_01288;0;2;15;173;87;5
EMP_01289;2;7;12;-76;47;1
EMP_01290;1;3;15;-63;84;5
EMP_01291;0;1;11;5;9;5
EMP_01292;2;4;9;171;33;3
EMP_01293;1;1;13;-27;62;1
EMP_01294;2;0;16;-42;52;2
EMP_01295;0;3;16;80;94;7
EMP_01296;1;2;17;192;73;0
EMP_01297;4;3;16;166;62;4
EMP_01298;2;10;11;82;95;10
EMP_01299;3;2;14;183;57;6
EMP_01300;3;5;17;120;37;7
EMP_01301;2;3;13;-69;76;5
EMP_01302;2;3;13;-35;54;9
EMP_01303;3;3;10;-16;2;2
EMP_01304;2;2;8;184;61;9
EMP_01305;1;6;16;-18;34;6
EMP_01306;4;3;9;49;76;6
EMP_01307;2;1;15;-32;6;4
EMP_01308;3;0;11;140;9;9
EMP_01309;2;4;12;170;12;5
EMP_01310;3;3;11;-53;30;6
EMP_01311;1;3;17;109;77;5
EMP_01312;0;2;18;160;44;9
EMP_01313;1;4;14;-82;18;5
EMP_01314;0;2;12;-23;10;2
EMP_01315;1;3;23;-73;7;5
EMP_01316;6;3;13;40;46;6
EMP_01317;7;3;12;78;20;5
EMP_01318;2;3;22;172;54;6
EMP_01319;1;5;15;-96;57;12
EMP_01320;1;3;6;-2;82;6
EMP_01321;5;1;17;-48;49;4
EMP_01322;4;2;10;3;85;3
EMP_01323;0;2;14;150;21;6
EMP_01324;3;5;18;-19;65;4
EMP_01325;3;4;18;154;16;7
EMP_01326;2;6;11;110;78;6
EMP_01327;2;1;17;114;85;6
EMP_01328;6;4;16;-46;57;5
EMP_01329;2;3;15;-63;49;4
EMP_01330;3;3;17;-59;67;3
EMP_01331;3;1;11;130;94;3
EMP_01332;1;0;12;114;89;2
EMP_01333;2;3;17;136;66;7
EMP_01334;3;3;15;52;74;5
EMP_01335;1;2;15;82;32;7
EMP_01336;4;5;9;127;97;9
EMP_01337;1;2;12;-2;20;8
EMP_01338;1;3;20;157;82;6
EMP_01339;0;1;13;124;70;4
EMP_01340;3;3;11;42;36;7
EMP_01341;1;3;19;125;68;3
EMP_01342;3;3;17;98;64;4
EMP_01343;1;4;14;18;16;6
EMP_01344;1;0;15;139;3;7
EMP_01345;3;6;10;180;97;7
EMP_01346;2;2;21;71;50;4
EMP_01347;2;0;11;69;27;6
EMP_01348;1;1;18;115;43;6
EMP_01349;3;5;14;-95;95;5
EMP_01350;2;2;9;74;27;3
EMP_01351;1;2;16;136;69;3
EMP_01352;1;2;15;86;62;6
EMP_01353;4;6;18;55;62;5
EMP_01354;0;6;12;124;17;8
EMP_01355;1;3;18;196;76;7
EMP_01356;1;4;18;187;50;5
EMP_01357;1;0;14;27;15;4
EMP_01358;3;2;21;135;83;4
EMP_01359;3;1;14;-40;68;3
EMP_01360;1;5;12;56;97;4
EMP_01361;2;1;16;76;78;6
EMP_01362;3;2;14;144;33;6
EMP_01363;1;2;15;-80;6;5
EMP_01364;1;3;14;74;36;4
EMP_01365;2;5;18;-62;90;3
EMP_01366;3;1;15;-11;76;4
EMP_01367;2;2;8;177;98;1
EMP_01368;1;2;15;-89;63;5
EMP_01369;3;3;10;9;97;7
EMP_01370;3;5;11;94;86;8
EMP_01371;3;3;8;13;32;8
EMP_01372;2;2;15;45;75;5
EMP_01373;3;2;15;183;5;6
EMP_01374;1;5;12;177;96;11
EMP_01375;3;5;17;-30;100;6
EMP_01376;3;3;18;166;98;7
EMP_01377;2;5;18;-92;11;5
EMP_01378;2;0;14;-90;38;1
EMP_01379;2;2;18;83;12;9
EMP_01380;2;2;17;-2;74;9
EMP_01381;3;2;18;81;69;3
EMP_01382;2;7;12;141;42;6
EMP_01383;4;0;13;111;36;4
EMP_01384;4;2;17;186;29;1
EMP_01385;1;3;14;150;35;4
EMP_01386;1;0;11;85;36;3
EMP_01387;3;5;16;84;88;5
EMP_01388;1;4;20;79;18;8
EMP_01389;3;2;16;51;4;5
EMP_01390;0;2;17;3;65;6
EMP_01391;1;3;20;99;11;4
EMP_01392;2;0;11;-11;59;5
EMP_01393;1;5;18;154;3;5
EMP_01394;0;4;11;110;74;8
EMP_01395;0;1;16;84;35;3
EMP_01396;3;2;14;-13;4;3
EMP_01397;3;2;19;59;34;9
EMP_01398;2;3;16;108;54;5
EMP_01399;2;2;12;-43;72;8
EMP_01400;2;1;15;110;22;6
EMP_01401;3;3;10;116;68;8
EMP_01402;3;3;16;-36;33;6
EMP_01403;1;0;17;152;11;4
EMP_01404;3;0;16;86;45;5
EMP_01405;4;4;17;70;44;10
EMP_01406;2;3;13;167;48;0
EMP_01407;1;4;12;-99;73;6
EMP_01408;3;5;17;195;76;7
EMP_01409;3;4;27;-94;94;5
EMP_01410;4;2;16;-45;64;3
EMP_01411;1;4;14;15;36;2
EMP_01412;4;4;14;149;29;4
EMP_01413;2;7;12;72;74;5
EMP_01414;1;4;10;60;67;4
EMP_01415;1;2;8;25;25;4
EMP_01416;2;6;12;-27;58;1
EMP_01417;1;5;8;-38;79;5
EMP_01418;1;1;18;73;39;6
EMP_01419;3;3;16;-89;34;7
EMP_01420;4;2;13;64;38;3
EMP_01421;2;2;12;160;29;1
EMP_01422;2;6;10;147;43;4
EMP_01423;2;1;10;5;2;3
EMP_01424;3;2;13;-76;28;2
EMP_01425;3;0;9;101;68;5
EMP_01426;3;4;12;147;5;3
EMP_01427;0;1;7;-96;68;4
EMP_01428;1;8;16;3;20;4
EMP_01429;2;5;14;73;33;3
EMP_01430;1;5;14;120;87;7
EMP_01431;3;0;15;-59;6;2
EMP_01432;2;2;10;137;65;4
EMP_01433;4;2;12;110;69;11
EMP_01434;0;2;16;-44;61;3
EMP_01435;4;3;20;-54;83;6
EMP_01436;4;5;14;98;13;5
